ID,Item ID (ERP System),Item Description,Status,Current Step Contact Information,Reason For Hold,Requestor Region,New Bulk SKU Needed,Item Class,Country(ies) Sold To,Item Type,Business Case,Purpose,Sourcing Availability,Production Feasibility,Sourcing Timing (months),Source,Product State,Juice/QA Formulation,Factory Formulation #,Class ID,Package Size,Primary Unit of Measure,Secondary Unit of Measure,Product Category,Technology,Price (USD),Brand,Strategic Partner,Suggested Price,Project Priority Rank,Default Site ID,Regulatory Resources,Registration Feasibility,Registration Approval Timeline (# of months),Import Permit Timeline (# of months),Registration Expiration,Import Permit Expiration,Default Site,Valuation Method,Item GL Class,Tax Category,Label,Product Weight,Internal Descriptor,EPA #,Non VLS Finished Good,Manufacturer Name,Product Shelf Life,Product Shelf Life Count,Label Location Box,Label Location Container,Registration Required,Import Permit Required,Shipping COA Completed,Certified Organic,VLS Pay Tonnage,HS Tariff Code Boolean,HS Tariff Code String,Stock Item,Item Description (ERP System),BOM Owner,Country,Royalty Required,Record Type,Created,Lot/Serial Tracked,Marketing Category,Hold Estimated Completion Date,Brand Type,Brand Family,Third Party Responsible for Permit,Third Party Responsible for Registration,Market Segment,LANL,UCHI,MITSUI,UCA,SFP Pipeline,Created By,SDS Needed,SDS Available,New SDS Needed,GHS Hazard,Transportation Hazard,Regulatory ID,Product Segment,Comments,CompanyBrand,Stocking UOM,Sales UOM,Purchasing UOM,Product UOM,UOM,Customer Name,Bulk Product,Bulk Part Number,Density,Density UOM,Label Approved,Container Label Name,Container Label Part Number,Box Label Number,Box Label Description,Label Description,Lot Number Location,Info to be printed on Label,Expirations,Company ID,Regulatory Comments (US/Canada),Supplier Name,Item Type1,Content Type,Modified,Modified By,Item Child Count,Folder Child Count,Label setting,Retention label,Retention label Applied,Label applied by,Compliance Asset Id,NewItemSetupWF,TargetSalesDate,TargetDistributionDate,FinishedGoodRequestType,Comments (Regulatory),Comments (Operations),DateNeeded,PrivateLabelCompanyName,Stock Base Price,EDI Distributor Price,EDI Suggested Dealer Price,Estimated COGS,SubRegion,On Hold,Customer Item Type,Selling UOM,Reason for Rejection,Rejected By,Step Rejected In,Rejected Date,Current Step,New Product Category Needed,Pricing,Manufacturing Lead Time,Marketing Comments,Print on Container,Print on Container Label,Print on Box Label,Special Packaging Instructions,Estimated Label Completion Date,Packaging Type,Equipment Type,Pieces Per Pallet,BOM loaded into Oracle,Work Definition loaded into Oracle,Label Received,Standard Cost loaded into Oracle,Oracle Inventory ID,Product would be damaged if exposed to extreme temperatures?,Link to SDS,Transportation Requirements,Proper Shipping Name,Technical Name,Packaging Group,UN Number,UN Class,Long Description,Product to be Exported?,Schedule B #,Import Permit #,Product Application,Current Step Key Contacts Group,Current Step Start Date,Link to Label,SDS Hold Flag,Label Hold Flag,Item Type2,Path
110,1007304,BioShield Cobre (5L),Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,Yes,,252;#PRY - Paraguay,Finished Goods,H3 from Paraguay started the new order of Bioshield Cobre - 20.000 liter season 24/25,to be mixed with fungicides to be controlling soybean rust disease. The same use of BioElicitor Cobre,TRUE,TRUE,1,,,,1005078,,5L,Liter,,,,9.86,BioShield Cobre,,9.86,,,,,,,,,Salt Lake City,,,,,,,,,VLS,3 Year,,,,,Yes,Yes,,,Yes,3824.99.79.000,,BioShield Cobre (5ltr) (Paraguay),,USA,,,45251.45406,No,X,,Verdesian Branded,,,,X,0,0,0,0,0,Fernando Castro,Yes,,,Yes,Yes,,,H3 from Paraguay is growing fast and sustainable in Paraguay and send us a new PO USD 1.2M. Very important partner in SAE.,Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,1005078,,,,,,,,,,,,,,,,,Item,45436.43483,SharePoint_Nintex Service,0,0,,,,,,,45261,,Commercial,,,,,,,,5,LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
111,Test,TEST Product 12345 TEST,Approved,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,No,,206;#ARG - Argentina,Raw Material,TEST,TEST,TRUE,TRUE,,,,,,,2.5 gal,Kilogram,,X,,,X,,500,,,,,,,,,,,,,,,,,,VLS,,,,,,,,No,No,,,,Test,,USA,,,45258.53391,No,X,,X,,,,X,0,0,0,0,0,Cullen Boyd,No,,,No,No,Raw material?,X,TEST,X,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,TEST,Packaging/Supplies,Item,45436.43483,SharePoint_Nintex Service,0,0,,,,,,,45260,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
112,1007255,Nutri-phite P Soil 0-40-0 (1000L),Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,Yes,,241;#MEX - Mexico,Finished Goods,"Fiscal year 23/24 -  24,000 L ~ $127,200
Fiscal year 24/25 - 48,000 L ~ $254,400
Fiscal year 25/26 - 60,000 L ~ $318,000",Nutriphite P Soil 0-40-0 should slowly replace the volume of Nutriphite P Soil High Grade with Gowan in Mexico. The strategy is to access a broader market and improve our sales in terms of volume and revenue due the lower price compared with P soil high grade. Also our gross margin % would be higher with the formulation.,TRUE,TRUE,1,,,,1111,,1000L,Liter,,Phosphites,,5.3,OtherNutri-Phite P Soil,,5.3,,,,,,,,,Pasco,,,,,,,,,VLS,,,,,,No,Yes,,,Yes,3103110100,,Nutri-phite P Soil 0-40-0 (1000L),,USA,,,45271.56863,No,X,,Verdesian Branded,Nutri-Phite Family,,,X,0,0,0,0,0,Chris Ferreira,No,,,Yes,Yes,,Biostimulants,,Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,NA,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43484,SharePoint_Nintex Service,0,0,,,,,,,45306,,Commercial,,,,,,,,2.51,LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
113,1007308,Active Refresh (265 gal) (THP),Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,No,,270;#USA - United States,Finished Goods,We offer FFN 138 in 2.5 gal (1002390) and 30 gal (1001628) which is being discontinued. Now need to offer a tote size.,Move customer to more efficient package size.,TRUE,TRUE,,,,,138,,265 gal,Liter,,,,30.5,Active Refresh,,30.5,,,,,,,,,Pasco,,,,,,,,,VLS,,,,,,,,No,No,,,,Active Refresh (265 gal) (THP),,USA,,,45278.44244,No,X,,Private Label,,,,X,0,0,0,0,0,Seth Pratt,No,,,No,No,,,,THP,POUNDS,POUNDS,POUNDS,POUNDS,,,NA,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43484,SharePoint_Nintex Service,0,0,,,,,,,45310,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
114,1007257,VLS 5607-03 (Sample) (2x2.5s),Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,Yes,,270;#USA - United States,Finished Goods,"We have theLabel and SDS already built for VLS 5607-03. This is the FLO-COAT BMZ product that will begin production as soon as we get raws. The initial 720 gallon batch of this product will be used for MTA purpose. We will provide this product FOC to targeted retailers to build answers to market opportunity, handling, and performance. It has been requested to enter this workflow for an inventory id to allow visibility and help with the MTA request process.",It has been requested to enter this workflow for an inventory id to allow visibility and help with the MTA request process.,TRUE,TRUE,,,,,4260,,2.5 gal,Liter,,Micronutrients,,0,OtherVLS 5607-03,,0,,,,,,,,,Pasco,,,,,,,,,VLS,,,,,,,,No,No,,,,VLS 5607-03 (Sample) (2x2.5gal),,USA,,,45287.24863,No,X,,Verdesian Branded,FLO-COAT Family,,,X,0,0,0,0,0,Cody Reynolds,No,,,Yes,No,,Nutrients,I am told that BULK SKU is required to make the structure for the packaging SKU- EDITING this and submitting for BULK SKU Needed,Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,N/A,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43484,SharePoint_Nintex Service,0,0,,,,,,,45351,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
115,1007281,Take Off Concentrate (1000KG),Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,No,,267;#TUR - Turkey,Finished Goods,Existing product in Turkey moving from 25 KG to 1000KG. $20/KG price.,Increase efficiency and margins,TRUE,TRUE,1,,,,1172,,1000 KG,Kilogram,,,,20,Take Off Concentrate,,20,,,,,,,,,Pasco,,,,,,,,,VLS,Not Specified,,,,,No,No,,,Yes,3808939090,,Take Off Concentrate (1000 kg) (Turkey),,USA,,,45302.26222,No,X,,Verdesian Branded,,,,X,0,0,0,0,0,Tyrus Oakes,No,,,Yes,No,,,,Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,N/A,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43484,SharePoint_Nintex Service,0,0,,,,,,,45310,,Commercial,,,,,,,,10,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
116,1007279,CytoNutri CaB (5L),Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,No,,229;#HND - Honduras,Finished Goods,Existing product with new pack size,New customer ordering in 5L,TRUE,TRUE,1,,,,1000914,,5L,Liter,,,,6,Cytonutri Cab,,6,,,,,,,,,Pasco,,,,,,,,,VLS,,,,,,No,Yes,,,Yes,310590000000,,Cytonutri CaB (5L) (Honduras),,USA,,,45309.35059,No,X,,Verdesian Branded,,,,X,0,0,0,0,0,Tyrus Oakes,No,,,No,No,,,,Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,1000914,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43484,SharePoint_Nintex Service,0,0,,,,,,,45317,,Commercial,,,,,,,,2.52,LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
117,1007280,BioElicitor Cobre (5L),Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,No,,229;#HND - Honduras,Finished Goods,"This product and pack size already exist, but we need a generic SKU for a new customer in LATAM.",New customer selling this product but the other SKUs are all customer specific.,TRUE,TRUE,1,,,,1005078,,5L,Liter,,Abiotic Stress Mitigators,,7.75,OtherBioElicitor Cobre,,7.75,,,,,,,,,Salt Lake City,,,,,,,,,CLI,,,,,,No,No,,,Yes,310590000000,,BioElicitor Cobre (5L) (Honduras),,USA,,,45310.31678,No,X,,Verdesian Branded,BioNutrients Family,,,X,0,0,0,0,0,Tyrus Oakes,No,,,No,No,,Biostimulants,,Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,1005078,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43484,SharePoint_Nintex Service,0,0,,,,,,,45317,,Commercial,,,,,,,,4.43,LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
118,,PROQUATIC POND RESTORE,Rejected by Commercial Review Team,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,No,,272;#VNM - Vietnam,Finished Goods,"Margin=40%
Gross sales:  Year 1 $260,000; Year 2 $390,000; Year 3 $520,000",ELANCO bulk refill,TRUE,TRUE,,,,,,,1000L,Liter,,X,,,X,,13.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,,45310.59209,No,X,,X,,,,X,0,0,0,0,0,Mike Canady,,,,No,No,,X,,X,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43484,SharePoint_Nintex Service,0,0,,,,,,,45597,,Commercial,,,,,,,,,APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
119,,DEVON LUMENSA,Rejected by Commercial Review Team,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,No,,272;#VNM - Vietnam,Finished Goods,"Gross margin=40%
Gross sales:  Year 1=$260,000; Year 2=$390,000; Year 3=$520,000",ELANCO bulk refill,TRUE,TRUE,,,,,,,1000L,Liter,,X,,,X,,12.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,,45310.59416,No,X,,X,,,,X,0,0,0,0,0,Mike Canady,,,,No,No,,X,,X,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43484,SharePoint_Nintex Service,0,0,,,,,,,45597,,Commercial,,,,,,,,,APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
120,,PROQUATIC MAINTAIN,Rejected by Commercial Review Team,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,No,,272;#VNM - Vietnam,Finished Goods,"Gross margin=40%
Gross sales:  Year 1=$130,000; Year 2=$260,000; Year 3=$320,000",ELANCO bulk refill,TRUE,TRUE,,,,,,,1000L,Liter,,X,,,X,,9.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,,45310.59545,No,X,,X,,,,X,0,0,0,0,0,Mike Canady,,,,No,No,,X,,X,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43484,SharePoint_Nintex Service,0,0,,,,,,,45597,,Commercial,,,,,,,,,APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
121,,Dyvon Lumensa,Rejected by Commercial Review Team,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,No,,267;#TUR - Turkey,Finished Goods,"Gross margin=40%
Gross sales:  Year 1=$130,000; Year 2=$260,000; Year 3=$390,000",Elanco bulk sales,TRUE,TRUE,,,,,,,1L,Liter,,X,,,X,,12.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,,45313.48729,No,X,,X,,,,X,0,0,0,0,0,Mike Canady,,,,No,No,,X,,X,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43484,SharePoint_Nintex Service,0,0,,,,,,,45597,,Commercial,,,,,,,,,EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
122,1007296,Cytozyme Semilla (1L),Manufacturing,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,No,,218;#COL - Colombia,Finished Goods,Changing the bulk SKU associated with this product from 1005184 Seed+ BASF to 1005117 Seed+Extra and creating a 1L SKU. The previous product was sold in 0.5L.,Re-registering the product with a new pack size,TRUE,TRUE,1,,,,1005117,,1L,Liter,,Abiotic Stress Mitigators,,14,OtherCytozyme Semilla (1L),,14,,,,,,,,,Salt Lake City,,,,,,,,,VLS,,,,,,Yes,No,,,Yes,3105909000,,Cytozyme Semilla (1L) (Colombia),,USA,,,45317.25308,No,X,,Verdesian Branded,Seed+ Family,,,X,0,0,0,0,0,Tyrus Oakes,No,,,Yes,Yes,,Biostimulants,,Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,1005117,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43484,SharePoint_Nintex Service,0,0,,,,,,,45324,,Commercial,,,,,,,,3.89,LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
123,1007334,Proquatic Maintain (1000L),Manufacturing,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,No,,272;#VNM - Vietnam,Finished Goods,Elanco will be re-packing the product into smaller containers. We will sell 1000L totes to them in Vietnam and they will re-pack for distribution throughout Asia.,This will get us out of 0.5L bottles for Elanco and drive better efficiency and profitability.,TRUE,TRUE,1,,,,1005122,,1000L,Liter,,Aquaculture,,10.06,OtherProquatic Maintain,,10.06,,,,,,,,,Salt Lake City,,,,,,,,,CLI,3 Year,,,,,No,Yes,,,No,,,Proquatic Maintain (1000L) (Elanco) (Vietnam),,USA,,,45317.49693,No,X,,Private Label,Cytomar Family,,,X,0,0,0,0,0,Tyrus Oakes,No,,,Yes,Yes,,Animal Nutrition & Aquaculture,Agree to proceed with this new SKU. Sean Yang. 1/26/2024,Elanco,POUNDS,POUNDS,POUNDS,POUNDS,,,1005122,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43484,SharePoint_Nintex Service,0,0,,,,,,,45331,,Commercial,,,,,,,,5.68,APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
124,1007331,Proquatic Pond Restore (1000L),Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,No,,272;#VNM - Vietnam,Finished Goods,Elanco will be re-packing the product into smaller containers. We will sell 1000L totes to them in Vietnam and they will re-pack for distribution throughout Asia.,This will move Elanco out of 0.5L bottles and drive efficiency and profitability,TRUE,TRUE,1,,,,1005157,,1000L,Liter,,Aquaculture,,11.84,OtherProquatic Pond Restore,,11.84,,,,,,,,,Salt Lake City,,,,,,,,,CLI,3 Year,,,,,No,Yes,,,No,,,Proquatic Pond Restore (1000L) (Elanco) (Vietnam),,USA,,,45317.49777,No,X,,Private Label,Cytomar Family,,,X,0,0,0,0,0,Tyrus Oakes,No,,,Yes,Yes,,Animal Nutrition & Aquaculture,Agree to proceed with this new SKU. Sean Yang. 1/26/2024,Elanco,POUNDS,POUNDS,POUNDS,POUNDS,,,1005157,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43485,SharePoint_Nintex Service,0,0,,,,,,,45331,,Commercial,,,,,,,,7.87,APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
125,1007335,Dyvon Lumensa (1000L),Manufacturing,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,No,,272;#VNM - Vietnam,Finished Goods,Elanco will be re-packing the product into smaller containers. We will sell 1000L totes to them in Vietnam and they will re-pack for distribution throughout Asia.,This will move Elanco out of 0.5L bottles and drive efficiency and profitability,TRUE,TRUE,1,,,,1005239,,1000L,Liter,,Aquaculture,,9.73,OtherDyvon Lumensa,,9.73,,,,,,,,,Salt Lake City,,,,,,,,,CLI,3 Year,,,,,No,Yes,,,No,,,Dyvon Lumensa (1000L) (Elanco) (Vietnam),,USA,,,45317.49851,No,X,,Private Label,Lumensa Family,,,X,0,0,0,0,0,Tyrus Oakes,No,,,Yes,Yes,,Animal Nutrition & Aquaculture,Agree to proceed with this new SKU. Sean Yang. 1/26/2024,Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,1005239,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43485,SharePoint_Nintex Service,0,0,,,,,,,45331,,Commercial,,,,,,,,7.45,APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
126,1007295,Avail T5 for Granular (1000L),Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,No,,254;#PHL - Philippines;#230;#IND - India,Finished Goods,"Generic 1000L SKU. 3,000 liters already ordered by a new customer in Philippines.",Other 1000L SKUs are country or language specific.,TRUE,TRUE,1,,,,4045,,1000L,Liter,,,,10.87,Avail T5 For Granular,,10.87,,,,,,,,,Toll Manufacturers,,,,,,,,,VLS,,,,,,No,No,,,No,,,Avail T5 for Granular (1000L),,USA,,,45324.40931,No,X,,Verdesian Branded,,,,X,0,0,0,0,0,Tyrus Oakes,No,,,No,No,,,,Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,N/A,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43485,SharePoint_Nintex Service,0,0,,,,,,,45351,,Commercial,,,,,,,,4.25,APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
127,1007300,Gran Viridian - C/O,Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,No,,270;#USA - United States,Raw Material,This is a cleanout (aka rework) SKU for existing Viridian (1007181 and 1007176). It needed to be generated at the same time as the bulk and finished goods SKU but was overlooked. This will NOT BE SOLD and does not need it's own SDS.,A SKU for rework/cleanouts after a Viridian run. This SKU is needed before the campaign in late February.,TRUE,TRUE,,,,,,,Ton,Kilogram,,X,,,X,,0,,,,,,,,,,,,,,,,,,VLS,,,,,,,,No,No,,,,Gran Viridian C/O,,USA,,,45330.27316,No,X,,X,,,,X,0,0,0,0,0,Megan Farris,No,,,Yes,No,,X,,X,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,Verdesian,Raw Material,Item,45436.43485,SharePoint_Nintex Service,0,0,,,,,,,45343,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
128,1007294,N-Charge G (1000L),Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,No,,254;#PHL - Philippines,Finished Goods,Pending order for $90k,New product in country.,TRUE,TRUE,1,,,,4065,,1000L,Liter,,,,10,N-Charge G,,10,,,,,,,,,Toll Manufacturers,,,,,,,,,VLS,,,,,,No,No,,,No,,,N-Charge G (1000L) (Philippines),,USA,,,45335.41531,No,X,,Verdesian Branded,,,,X,0,0,0,0,0,Tyrus Oakes,No,,,No,No,,,,Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,N/A,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43485,SharePoint_Nintex Service,0,0,,,,,,,45338,,Commercial,,,,,,,,4.28,APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
129,1007309,Synergro G3 (2000 lb),Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,Yes,,215;#CAN - Canada,Finished Goods,We are granulating Synergro G3 for ATP Nutrition LTD out of Canada. They have ordered 220 tons order.,"Growing the business with a new customer, this will add a revenue estimate of $200K to the Granulated Micros brand family.",TRUE,TRUE,,,,,4261,,Ton,Kilogram,,Micronutrients,,998,OtherSynergro M3,,998,,,,,,,,,Cape Girardeau,,,,,,,N/A,,VLS,,,,,,,,No,No,,,,Synergro M3 (1000 kg),,USA,,,45341.46334,No,X,,Private Label,Granulated Micros Family,,,X,0,0,0,0,0,Jim Moffatt,No,,,Yes,No,N/A,Nutrients,,ATP Nutrition,POUNDS,POUNDS,POUNDS,POUNDS,,,N/A,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43485,SharePoint_Nintex Service,0,0,,,,,,,45383,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
130,1007303,Outlast (2.5 gal),Costing,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,Yes,,270;#USA - United States,Finished Goods,"DCD only product for Nh3 only. (Utilizing Unilock product) 

This will be a fighting brand to compete against generic DCD in-tank option.",In-tank option to compete in nh3 market,TRUE,TRUE,,,,,4262,,2.5 gal,Liter,,N Enhancers,,48,OtherOutlast,,48,,,,,,,,,Toll Manufacturers,,,,,,,,,VLS,,,,,,,,No,No,,,,Outlast (2.5 Gal),,USA,,,45344.37428,No,X,,Verdesian Branded,Outlast Family,,,X,0,0,0,0,0,Cody Reynolds,No,,,No,No,N/A,Fertilizer Enhancers,,Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,N/A,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43485,SharePoint_Nintex Service,0,0,,,,,,,45443,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
131,1007302,Outlast (250 gal),Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,No,,270;#USA - United States,Finished Goods,DCD only product to compete in Nh3 market,In-tank option for nh3 market,TRUE,TRUE,,,,,4262,,250 gal,Liter,,N Enhancers,,48,OtherOutlast,,48,,,,,,,,,Toll Manufacturers,,,,,,,,,VLS,,,,,,,,No,No,,,,Outlast (250 Gal),,USA,,,45344.37671,No,X,,Verdesian Branded,Outlast Family,,,X,0,0,0,0,0,Cody Reynolds,No,,,No,No,,Fertilizer Enhancers,,Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,N/A,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43485,SharePoint_Nintex Service,0,0,,,,,,,45443,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
132,1007305,Synergro M2,Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,No,,215;#CAN - Canada,Raw Material,This is the raw material liquid we will be using to manufacture Synergro G3 for ATP Nutrition,This liquid will be used in the granulation process to make a finished good.,TRUE,TRUE,,,,,,,1000L,Each,,X,,,X,,0,,,,,,,,,,,,,,,,,,VLS,,,,,,,,No,No,,,,Synergro M2,,USA,,,45344.53501,No,X,,X,,,,X,0,0,0,0,0,Jim Moffatt,No,,,No,No,,X,,X,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,ATP Nutrition LTD,Finished Goods,Item,45436.43485,SharePoint_Nintex Service,0,0,,,,,,,45351,,Commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
133,1007306,Synergro G3 - C/O,Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,Yes,,215;#CAN - Canada,Raw Material,This is a cleanout for Synergro G3 SKU (request in process). This needs to be generated a the same time as the bulk and finished goods SKU. This will NOT BE SOLD and does not need its own SDS.,Cleanout material of Synergro G3 production.,TRUE,TRUE,,,,,,,Ton,Kilogram,,X,,,X,,0,,,,,,,,,,,,,,,,,,VLS,,,,,,,,No,No,,,,Synergro G3 - C/O,,USA,,,45344.55823,No,X,,X,,,,X,0,0,0,0,0,Jim Moffatt,No,,,Yes,No,N/A,X,,X,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,ATP Nutrition LTD,Raw Material,Item,45436.43485,SharePoint_Nintex Service,0,0,,,,,,,45359,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
